hard,title,maker,date,sales,ruikei,year,url
Vita,俺の屍を越えてゆけ2,SCE,2014/7/17,121880,121880,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E4%BF%BA%E3%81%AE%E5%B1%8D%E3%82%92%E8%B6%8A%E3%81%88%E3%81%A6%E3%82%86%E3%81%912&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,実況パワフルプロ野球2014,KONAMI,2014/10/23,119015,119015,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E5%AE%9F%E6%B3%81%E3%83%91%E3%83%AF%E3%83%95%E3%83%AB%E3%83%97%E3%83%AD%E9%87%8E%E7%90%832014&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,進撃の巨人～人類最後の翼～,スパイク・チュンソフト,2013/12/5,116676,274855,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E9%80%B2%E6%92%83%E3%81%AE%E5%B7%A8%E4%BA%BA%E3%80%9C%E4%BA%BA%E9%A1%9E%E6%9C%80%E5%BE%8C%E3%81%AE%E7%BF%BC%E3%80%9C&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,WiiU すぐに遊べるファミリープレミアムセット+Wii Fit U（シロ/クロ）（Wii Fit U単品含む）,任天堂,2013/10/31,115677,174446,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=WiiU+%E3%81%99%E3%81%90%E3%81%AB%E9%81%8A%E3%81%B9%E3%82%8B%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%82%BB%E3%83%83%E3%83%88%2BWii+Fit+U%EF%BC%88%E3%82%B7%E3%83%AD%2F%E3%82%AF%E3%83%AD%EF%BC%89%EF%BC%88Wii+Fit+U%E5%8D%98%E5%93%81%E5%90%AB%E3%82%80%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,Destiny（デスティニー）,SCE,2014/9/11,114600,114600,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=Destiny%EF%BC%88%E3%83%87%E3%82%B9%E3%83%86%E3%82%A3%E3%83%8B%E3%83%BC%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,ゼルダ無双,コーエーテクモゲームス,2014/8/14,114252,114252,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%BC%E3%83%AB%E3%83%80%E7%84%A1%E5%8F%8C&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,進め！キノピオ隊長,任天堂,2014/11/13,113388,113388,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E9%80%B2%E3%82%81%EF%BC%81%E3%82%AD%E3%83%8E%E3%83%94%E3%82%AA%E9%9A%8A%E9%95%B7&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,ファイナルファンタジーX/X-2 HD リマスター,スクエニ,2013/12/26,112969,295607,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%AB%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BCX%2FX-2+HD+%E3%83%AA%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,英雄伝説 閃の軌跡II（センノキセキII）,日本ファルコム,2014/9/25,112470,112470,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E8%8B%B1%E9%9B%84%E4%BC%9D%E8%AA%AC+%E9%96%83%E3%81%AE%E8%BB%8C%E8%B7%A1II%EF%BC%88%E3%82%BB%E3%83%B3%E3%83%8E%E3%82%AD%E3%82%BB%E3%82%ADII%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,マリオゴルフ ワールドツアー,任天堂,2014/5/1,110756,110756,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%9E%E3%83%AA%E3%82%AA%E3%82%B4%E3%83%AB%E3%83%95+%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%83%84%E3%82%A2%E3%83%BC&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,ペルソナ4 ジ・アルティマックス ウルトラスープレックスホールド,アトラス,2014/8/28,108116,108116,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%9A%E3%83%AB%E3%82%BD%E3%83%8A4+%E3%82%B8%E3%83%BB%E3%82%A2%E3%83%AB%E3%83%86%E3%82%A3%E3%83%9E%E3%83%83%E3%82%AF%E3%82%B9+%E3%82%A6%E3%83%AB%E3%83%88%E3%83%A9%E3%82%B9%E3%83%BC%E3%83%97%E3%83%AC%E3%83%83%E3%82%AF%E3%82%B9%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,ドンキーコング トロピカルフリーズ,任天堂,2014/2/13,108017,108017,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%89%E3%83%B3%E3%82%AD%E3%83%BC%E3%82%B3%E3%83%B3%E3%82%B0+%E3%83%88%E3%83%AD%E3%83%94%E3%82%AB%E3%83%AB%E3%83%95%E3%83%AA%E3%83%BC%E3%82%BA&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,グランド・セフト・オートV,ロックスター・ゲームス,2014/12/11,107524,107524,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BB%E3%82%BB%E3%83%95%E3%83%88%E3%83%BB%E3%82%AA%E3%83%BC%E3%83%88V&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,ラブライブ！School idol paradise Vol.1 Printemps／Vol.2 BiBi／Vol.3 lily white,角川ゲームス,2014/8/28,106401,106401,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%A9%E3%83%96%E3%83%A9%E3%82%A4%E3%83%96%EF%BC%81School+idol+paradise+Vol.1+Printemps%EF%BC%8FVol.2+BiBi%EF%BC%8FVol.3+lily+white&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ポケモンアートアカデミー,ポケモン,2014/6/19,106044,106044,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%9D%E3%82%B1%E3%83%A2%E3%83%B3%E3%82%A2%E3%83%BC%E3%83%88%E3%82%A2%E3%82%AB%E3%83%87%E3%83%9F%E3%83%BC&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,アイドルマスター ワンフォーオール,バンナム,2014/5/15,102255,102255,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC+%E3%83%AF%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%82%AA%E3%83%BC%E3%83%AB&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ダービースタリオンGOLD,角川ゲームス,2014/12/4,98290,98290,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%80%E3%83%BC%E3%83%93%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%AA%E3%82%AA%E3%83%B3GOLD&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,SOUL SACRIFICE DELTA（ソウル・サクリファイス デルタ）,SCE,2014/3/6,96737,96737,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=SOUL+SACRIFICE+DELTA%EF%BC%88%E3%82%BD%E3%82%A6%E3%83%AB%E3%83%BB%E3%82%B5%E3%82%AF%E3%83%AA%E3%83%95%E3%82%A1%E3%82%A4%E3%82%B9+%E3%83%87%E3%83%AB%E3%82%BF%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,ガンダムブレイカー2,バンナム,2014/12/18,95442,95442,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%AC%E3%83%B3%E3%83%80%E3%83%A0%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AB%E3%83%BC2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,Destiny（デスティニー）,SCE,2014/9/11,94625,94625,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=Destiny%EF%BC%88%E3%83%87%E3%82%B9%E3%83%86%E3%82%A3%E3%83%8B%E3%83%BC%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,機動戦士ガンダム サイドストーリーズ,バンナム,2014/5/29,94503,94503,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E6%A9%9F%E5%8B%95%E6%88%A6%E5%A3%AB%E3%82%AC%E3%83%B3%E3%83%80%E3%83%A0+%E3%82%B5%E3%82%A4%E3%83%89%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AA%E3%83%BC%E3%82%BA&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,サイコブレイク,ベセスダ・ソフトワークス,2014/10/23,94071,94071,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%B5%E3%82%A4%E3%82%B3%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AF&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,シャイニング・レゾナンス,セガ,2014/12/11,93106,93106,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%B7%E3%83%A3%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%B0%E3%83%BB%E3%83%AC%E3%82%BE%E3%83%8A%E3%83%B3%E3%82%B9&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,イナズマイレブンGO ギャラクシー スーパーノヴァ／ビッグバン,レベルファイブ,2013/12/5,92903,262770,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%A4%E3%83%8A%E3%82%BA%E3%83%9E%E3%82%A4%E3%83%AC%E3%83%96%E3%83%B3GO+%E3%82%AE%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%B7%E3%83%BC+%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%8E%E3%83%B4%E3%82%A1%EF%BC%8F%E3%83%93%E3%83%83%E3%82%B0%E3%83%90%E3%83%B3&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ぷよぷよテトリス,セガ,2014/2/6,91375,91375,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%81%B7%E3%82%88%E3%81%B7%E3%82%88%E3%83%86%E3%83%88%E3%83%AA%E3%82%B9&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,ファイナルファンタジーX/X-2 HDリマスター TWIN PACK,スクエニ,2013/12/26,91075,225720,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%AB%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BCX%2FX-2+HD%E3%83%AA%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC+TWIN+PACK&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,絶対絶望少女 ダンガンロンパ Another Episode,スパイク・チュンソフト,2014/9/25,89937,89937,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E7%B5%B6%E5%AF%BE%E7%B5%B6%E6%9C%9B%E5%B0%91%E5%A5%B3+%E3%83%80%E3%83%B3%E3%82%AC%E3%83%B3%E3%83%AD%E3%83%B3%E3%83%91+Another+Episode&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,初音ミク-プロジェクトディーヴァ-F 2nd,セガ,2014/3/27,88867,88867,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E5%88%9D%E9%9F%B3%E3%83%9F%E3%82%AF-%E3%83%97%E3%83%AD%E3%82%B8%E3%82%A7%E3%82%AF%E3%83%88%E3%83%87%E3%82%A3%E3%83%BC%E3%83%B4%E3%82%A1-F+2nd&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,バトルフィールド4,エレクトロニック・アーツ,2014/2/22,87890,87890,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%90%E3%83%88%E3%83%AB%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%894&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,コール オブ デューティ アドバンスド・ウォーフェア（字幕版）,スクエニ,2014/11/13,85972,85972,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%B3%E3%83%BC%E3%83%AB+%E3%82%AA%E3%83%96+%E3%83%87%E3%83%A5%E3%83%BC%E3%83%86%E3%82%A3+%E3%82%A2%E3%83%89%E3%83%90%E3%83%B3%E3%82%B9%E3%83%89%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%BC%E3%83%95%E3%82%A7%E3%82%A2%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,アイカツ！365日のアイドルデイズ,バンナム,2014/12/4,85380,85380,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%A2%E3%82%A4%E3%82%AB%E3%83%84%EF%BC%81365%E6%97%A5%E3%81%AE%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%83%87%E3%82%A4%E3%82%BA&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,ウォッチドッグス,ユービーアイソフト,2014/6/26,85348,85348,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81%E3%83%89%E3%83%83%E3%82%B0%E3%82%B9&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,戦国無双4,コーエーテクモゲームス,2014/3/20,83352,83352,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E6%88%A6%E5%9B%BD%E7%84%A1%E5%8F%8C4&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,英雄伝説 閃の軌跡II（センノキセキII）,日本ファルコム,2014/9/25,83064,83064,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E8%8B%B1%E9%9B%84%E4%BC%9D%E8%AA%AC+%E9%96%83%E3%81%AE%E8%BB%8C%E8%B7%A1II%EF%BC%88%E3%82%BB%E3%83%B3%E3%83%8E%E3%82%AD%E3%82%BB%E3%82%ADII%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ワンピース 超グランドバトル！X,バンナム,2014/11/13,81229,81229,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9+%E8%B6%85%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E3%83%90%E3%83%88%E3%83%AB%EF%BC%81X&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ワンピース アンリミテッドワールドR,バンナム,2013/11/21,80465,267282,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9+%E3%82%A2%E3%83%B3%E3%83%AA%E3%83%9F%E3%83%86%E3%83%83%E3%83%89%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89R&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,ガンダムブレイカー2,バンナム,2014/12/18,78263,78263,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%AC%E3%83%B3%E3%83%80%E3%83%A0%E3%83%96%E3%83%AC%E3%82%A4%E3%82%AB%E3%83%BC2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,Diablo III（ディアブロIII）,スクエニ,2014/1/30,77434,77434,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=Diablo+III%EF%BC%88%E3%83%87%E3%82%A3%E3%82%A2%E3%83%96%E3%83%ADIII%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,すみっコぐらし ここがおちつくんです,日本コロムビア,2014/11/20,75540,75540,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%81%99%E3%81%BF%E3%81%A3%E3%82%B3%E3%81%90%E3%82%89%E3%81%97+%E3%81%93%E3%81%93%E3%81%8C%E3%81%8A%E3%81%A1%E3%81%A4%E3%81%8F%E3%82%93%E3%81%A7%E3%81%99&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,黒子のバスケ 勝利へのキセキ,バンナム,2014/2/20,74808,74808,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E9%BB%92%E5%AD%90%E3%81%AE%E3%83%90%E3%82%B9%E3%82%B1+%E5%8B%9D%E5%88%A9%E3%81%B8%E3%81%AE%E3%82%AD%E3%82%BB%E3%82%AD&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,フェイト/ホロウ アタラクシア,角川ゲームス,2014/11/27,73972,73972,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%95%E3%82%A7%E3%82%A4%E3%83%88%2F%E3%83%9B%E3%83%AD%E3%82%A6+%E3%82%A2%E3%82%BF%E3%83%A9%E3%82%AF%E3%82%B7%E3%82%A2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,アイカツ！2人のmy princess,バンナム,2013/11/21,73662,244378,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%A2%E3%82%A4%E3%82%AB%E3%83%84%EF%BC%812%E4%BA%BA%E3%81%AEmy+princess&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,テイルズ オブ ザ ワールド レーヴ ユナイティア,バンナム,2014/10/23,73468,73468,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%86%E3%82%A4%E3%83%AB%E3%82%BA+%E3%82%AA%E3%83%96+%E3%82%B6+%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89+%E3%83%AC%E3%83%BC%E3%83%B4+%E3%83%A6%E3%83%8A%E3%82%A4%E3%83%86%E3%82%A3%E3%82%A2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,仮面ライダー バトライド・ウォーII,バンナム,2014/6/26,72837,72837,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E4%BB%AE%E9%9D%A2%E3%83%A9%E3%82%A4%E3%83%80%E3%83%BC+%E3%83%90%E3%83%88%E3%83%A9%E3%82%A4%E3%83%89%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%BCII&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ディズニー マジックキャッスル マイ・ハッピー・ライフ,バンナム,2013/8/1,72663,499733,2014,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%87%E3%82%A3%E3%82%BA%E3%83%8B%E3%83%BC+%E3%83%9E%E3%82%B8%E3%83%83%E3%82%AF%E3%82%AD%E3%83%A3%E3%83%83%E3%82%B9%E3%83%AB+%E3%83%9E%E3%82%A4%E3%83%BB%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%A4%E3%83%95&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,モンスターハンタークロス,カプコン,2015/11/28,2441977,2441977,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%A2%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%AF%E3%83%AD%E3%82%B9&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,妖怪ウォッチバスターズ 赤猫団／白犬隊,レベルファイブ,2015/7/11,1965202,1965202,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E5%A6%96%E6%80%AA%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81%E3%83%90%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA+%E8%B5%A4%E7%8C%AB%E5%9B%A3%EF%BC%8F%E7%99%BD%E7%8A%AC%E9%9A%8A&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,どうぶつの森 ハッピーホームデザイナー,任天堂,2015/7/30,1282880,1282880,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%81%A9%E3%81%86%E3%81%B6%E3%81%A4%E3%81%AE%E6%A3%AE+%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%83%9B%E3%83%BC%E3%83%A0%E3%83%87%E3%82%B6%E3%82%A4%E3%83%8A%E3%83%BC&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,Splatoon（スプラトゥーン）,任天堂,2015/5/28,1064897,1064897,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=Splatoon%EF%BC%88%E3%82%B9%E3%83%97%E3%83%A9%E3%83%88%E3%82%A5%E3%83%BC%E3%83%B3%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ドラゴンクエストVIII　空と海と大地と呪われし姫君,スクエニ,2015/8/27,854267,854267,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88VIII%E3%80%80%E7%A9%BA%E3%81%A8%E6%B5%B7%E3%81%A8%E5%A4%A7%E5%9C%B0%E3%81%A8%E5%91%AA%E3%82%8F%E3%82%8C%E3%81%97%E5%A7%AB%E5%90%9B&tag=zoocar-22&link_code=wql&_encoding=UTF-8
WiiU,スーパーマリオメーカー,任天堂,2015/9/10,674194,674194,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%9E%E3%83%AA%E3%82%AA%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,モンスターストライク,ミクシィ,2015/12/17,636709,636709,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%A2%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%82%A4%E3%82%AF&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,リズム天国 ザ・ベスト＋,任天堂,2015/6/11,607343,607343,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%AA%E3%82%BA%E3%83%A0%E5%A4%A9%E5%9B%BD+%E3%82%B6%E3%83%BB%E3%83%99%E3%82%B9%E3%83%88%EF%BC%8B&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,妖怪ウォッチ2 真打,レベルファイブ,2014/12/13,604748,2612075,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E5%A6%96%E6%80%AA%E3%82%A6%E3%82%A9%E3%83%83%E3%83%812+%E7%9C%9F%E6%89%93&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ファイアーエムブレムif 白夜王国/暗夜王国,任天堂,2015/6/25,529231,529231,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%95%E3%82%A1%E3%82%A4%E3%82%A2%E3%83%BC%E3%82%A8%E3%83%A0%E3%83%96%E3%83%AC%E3%83%A0if+%E7%99%BD%E5%A4%9C%E7%8E%8B%E5%9B%BD%2F%E6%9A%97%E5%A4%9C%E7%8E%8B%E5%9B%BD&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,Minecraft： PlayStation Vita Edition,SCE,2015/3/19,478478,478478,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=Minecraft%EF%BC%9A+PlayStation+Vita+Edition&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,ドラゴンクエストヒーローズ　闇竜と世界樹の城,スクエニ,2015/2/26,453142,453142,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC%E3%82%BA%E3%80%80%E9%97%87%E7%AB%9C%E3%81%A8%E4%B8%96%E7%95%8C%E6%A8%B9%E3%81%AE%E5%9F%8E&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ゼルダの伝説 ムジュラの仮面 3D,任天堂,2015/2/14,438108,438108,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%82%BC%E3%83%AB%E3%83%80%E3%81%AE%E4%BC%9D%E8%AA%AC+%E3%83%A0%E3%82%B8%E3%83%A5%E3%83%A9%E3%81%AE%E4%BB%AE%E9%9D%A2+3D&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,ポケットモンスター オメガルビー／アルファサファイア,ポケモン,2014/11/21,433505,2898355,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%9D%E3%82%B1%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC+%E3%82%AA%E3%83%A1%E3%82%AC%E3%83%AB%E3%83%93%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%AB%E3%83%95%E3%82%A1%E3%82%B5%E3%83%95%E3%82%A1%E3%82%A4%E3%82%A2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS4,メタルギアソリッドV ファントムペイン,KONAMI,2015/9/2,415157,415157,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%A1%E3%82%BF%E3%83%AB%E3%82%AE%E3%82%A2%E3%82%BD%E3%83%AA%E3%83%83%E3%83%89V+%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%83%A0%E3%83%9A%E3%82%A4%E3%83%B3&tag=zoocar-22&link_code=wql&_encoding=UTF-8
PS3,テイルズ オブ ゼスティリア,バンナム,2015/1/22,367233,367233,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E3%83%86%E3%82%A4%E3%83%AB%E3%82%BA+%E3%82%AA%E3%83%96+%E3%82%BC%E3%82%B9%E3%83%86%E3%82%A3%E3%83%AA%E3%82%A2&tag=zoocar-22&link_code=wql&_encoding=UTF-8
3DS,大乱闘スマッシュブラザーズ for Nintendo 3DS,任天堂,2014/9/13,347455,2413477,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=%E5%A4%A7%E4%B9%B1%E9%97%98%E3%82%B9%E3%83%9E%E3%83%83%E3%82%B7%E3%83%A5%E3%83%96%E3%83%A9%E3%82%B6%E3%83%BC%E3%82%BA+for+Nintendo+3DS&tag=zoocar-22&link_code=wql&_encoding=UTF-8
Vita,GOD EATER 2 RAGE BURST（ゴッドイーター2 レイジバースト）,バンナム,2015/2/19,332846,332846,2015,http://www.amazon.co.jp/s/?url=search-alias=blended&field-keywords=GOD+EATER+2+RAGE+BURST%EF%BC%88%E3%82%B4%E3%83%83%E3%83%89%E3%82%A4%E3%83%BC%E3%82%BF%E3%83%BC2+%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88%EF%BC%89&tag=zoocar-22&link_code=wql&_encoding=UTF-8
